time,massFlow,test,unit
"82860,52997","0,2458360067",2019_07_09,A2
"82920,53092","0,2455251667",2019_07_09,A2
"82980,53091","0,2453743796",2019_07_09,A2
"83040,5315","0,2449453406",2019_07_09,A2
"83100,532","0,2456694763",2019_07_09,A2
"83160,53249","0,2436907786",2019_07_09,A2
"83220,53236","0,2445019442",2019_07_09,A2
"83280,53271","0,2455002748",2019_07_09,A2
"83340,53238","0,2451451937",2019_07_09,A2
"83400,53241","0,2438292617",2019_07_09,A2
"83460,53397","0,2445510602",2019_07_09,A2
"83520,53448","0,2429269928",2019_07_09,A2
"83580,53498","0,2432940273",2019_07_09,A2
"83640,53442","0,2441682324",2019_07_09,A2
"83700,5346","0,2440486811",2019_07_09,A2
"83760,53439","0,2430657597",2019_07_09,A2
"83820,53449","0,2432350447",2019_07_09,A2
"83880,53602","0,244771114",2019_07_09,A2
"83940,53536","0,2428551719",2019_07_09,A2
"84000,53547","0,2445059008",2019_07_09,A2
"84060,5356","0,2464334291",2019_07_09,A2
"84120,53587","0,2429816682",2019_07_09,A2
"84180,53638","0,2426936667",2019_07_09,A2
"84240,53701","0,2448380934",2019_07_09,A2
"84300,53636","0,2445172199",2019_07_09,A2
"84360,53795","0,2432375823",2019_07_09,A2
"84420,5374","0,24431533",2019_07_09,A2
"84480,53745","0,2455399082",2019_07_09,A2
"84540,53885","0,2452434592",2019_07_09,A2
"84600,53943","0,2460603177",2019_07_09,A2
"84660,54099","0,2455606765",2019_07_09,A2
"84720,54044","0,2452456963",2019_07_09,A2
"84780,54047","0,2457784932",2019_07_09,A2
"84840,54186","0,2447767902",2019_07_09,A2
"84900,54249","0,2457761392",2019_07_09,A2
"84960,54393","0,2455120279",2019_07_09,A2
"85020,54344","0,2462617067",2019_07_09,A2
"85080,54324","0,2450052415",2019_07_09,A2
"85140,54489","0,244205612",2019_07_09,A2
"85200,54543","0,2443580018",2019_07_09,A2
"85260,54602","0,2453049794",2019_07_09,A2
"85320,54565","0,2453541455",2019_07_09,A2
"85380,54523","0,2443680521",2019_07_09,A2
"85440,54599","0,2458662075",2019_07_09,A2
"85500,54552","0,2457027323",2019_07_09,A2
"85560,54569","0,2466266544",2019_07_09,A2
"85620,54645","0,2454082365",2019_07_09,A2
"85680,548","0,2466181233",2019_07_09,A2
"85740,54898","0,2452817403",2019_07_09,A2
"85800,5485","0,2444908422",2019_07_09,A2
"85860,54947","0,243804253",2019_07_09,A2
"85920,5505","0,2451946603",2019_07_09,A2
"85980,55098","0,2456495261",2019_07_09,A2
"86040,55089","0,2456945185",2019_07_09,A2
"86100,55144","0,246059917",2019_07_09,A2
"86160,55194","0,2448583275",2019_07_09,A2
"86220,55342","0,2457965236",2019_07_09,A2
"86280,55446","0,2469439218",2019_07_09,A2
"86340,55492","0,2447678251",2019_07_09,A2
"86400,55501","0,2448113484",2019_07_09,A2
"86460,55442","0,2434671855",2019_07_09,A2
"86520,55603","0,2444881042",2019_07_09,A2
"86580,5555","0,2449618517",2019_07_09,A2
"86640,55552","0,2454040629",2019_07_09,A2
"86700,55648","0,2449539217",2019_07_09,A2
"86760,55773","0,2456329816",2019_07_09,A2
"86820,55902","0,2455138644",2019_07_09,A2
"86880,55837","0,2440765781",2019_07_09,A2
"86940,55992","0,2449456912",2019_07_09,A2
"87000,56085","0,2446397595",2019_07_09,A2
"87060,56202","0,244136145",2019_07_09,A2
"87120,56254","0,2449924867",2019_07_09,A2
"87180,56401","0,2450476462",2019_07_09,A2
"87240,56339","0,2458382772",2019_07_09,A2
"87300,56367","0,2439642223",2019_07_09,A2
"87360,56366","0,2444897737",2019_07_09,A2
"87420,5639","0,2466073385",2019_07_09,A2
"87480,56488","0,2428546043",2019_07_09,A2
"87540,56444","0,2445727467",2019_07_09,A2
"87600,56508","0,2447874415",2019_07_09,A2
"87660,56439","0,2479713515",2019_07_09,A2
"87720,56493","0,2469665433",2019_07_09,A2
"87780,56544","0,2459880794",2019_07_09,A2
"87840,56553","0,2463302387",2019_07_09,A2
"87900,56529","0,2458029844",2019_07_09,A2
"87960,56553","0,244751147",2019_07_09,A2
"88020,56603","0,244265997",2019_07_09,A2
"88080,56548","0,2452471153",2019_07_09,A2
"88140,56541","0,2430079457",2019_07_09,A2
"88200,5654","0,2445622624",2019_07_09,A2
"88260,56565","0,246855139",2019_07_09,A2
"88320,56541","0,2481440422",2019_07_09,A2
"88380,56602","0,2479918359",2019_07_09,A2
"88440,5655","0,2483267331",2019_07_09,A2
"88500,56541","0,2487691946",2019_07_09,A2
"88560,5669","0,2470699841",2019_07_09,A2
"88620,56754","0,2482247781",2019_07_09,A2
"88680,56735","0,2485260019",2019_07_09,A2
"88740,56854","0,247356483",2019_07_09,A2
"88800,5684","0,2464764181",2019_07_09,A2
"88860,56895","0,2469637552",2019_07_09,A2
"88920,56888","0,24584988",2019_07_09,A2
"88980,56834","0,2461790676",2019_07_09,A2
"89040,5699","0,2456642509",2019_07_09,A2
"89100,56924","0,2457568568",2019_07_09,A2
"89160,5695","0,245680979",2019_07_09,A2
"89220,57095","0,2457303288",2019_07_09,A2
"89280,57052","0,2463946638",2019_07_09,A2
"89340,57029","0,2494658507",2019_07_09,A2
"89400,57095","0,2502048782",2019_07_09,A2
"89460,5715","0,2470677803",2019_07_09,A2
"89520,57132","0,2480363609",2019_07_09,A2
"89580,57247","0,2481034238",2019_07_09,A2
"89640,57347","0,2466783748",2019_07_09,A2
"89700,57355","0,2477526834",2019_07_09,A2
"89760,57506","0,2465014436",2019_07_09,A2
"89820,57546","0,2451080312",2019_07_09,A2
"89880,57651","0,2450442405",2019_07_09,A2
"89940,57785","0,2467895453",2019_07_09,A2
"90000,57745","0,2460490988",2019_07_09,A2
"90060,57854","0,2451281818",2019_07_09,A2
"90120,57949","0,2455631306",2019_07_09,A2
"90180,58004","0,2473310569",2019_07_09,A2
"90240,58116","0,2438013648",2019_07_09,A2
"90300,58043","0,2458673094",2019_07_09,A2
"90360,58186","0,2463319583",2019_07_09,A2
"90420,58286","0,247122823",2019_07_09,A2
"90480,58295","0,2460597333",2019_07_09,A2
"90540,58241","0,2445644828",2019_07_09,A2
"90600,58243","0,2446245339",2019_07_09,A2
"90660,58345","0,2461597517",2019_07_09,A2
"90720,58378","0,2475559689",2019_07_09,A2
"90780,58451","0,2481101184",2019_07_09,A2
"90840,58447","0,2460230382",2019_07_09,A2
"90900,58534","0,2473802063",2019_07_09,A2
"90960,58599","0,2457332504",2019_07_09,A2
"91020,58641","0,2482516233",2019_07_09,A2
"91080,58702","0,247178667",2019_07_09,A2
"91140,58651","0,2448014818",2019_07_09,A2
"91200,58639","0,2442435258",2019_07_09,A2
"91260,58793","0,245241773",2019_07_09,A2
"91320,58741","0,2451448765",2019_07_09,A2
"91380,58873","0,2457617317",2019_07_09,A2
"91440,58991","0,2444673025",2019_07_09,A2
"91500,58929","0,2438600302",2019_07_09,A2
"91560,59093","0,2458806986",2019_07_09,A2
"91620,59145","0,2456451688",2019_07_09,A2
"91680,59185","0,2470499837",2019_07_09,A2
"91740,59156","0,2466594095",2019_07_09,A2
"91800,59131","0,2464800075",2019_07_09,A2
"91860,59296","0,2448624511",2019_07_09,A2
"91920,59395","0,2464171851",2019_07_09,A2
"91980,59344","0,2462530254",2019_07_09,A2
"92040,59398","0,2461420553",2019_07_09,A2
"92100,59347","0,2463383858",2019_07_09,A2
"92160,59464","0,2435464189",2019_07_09,A2
"92220,59468","0,2448273086",2019_07_09,A2
"92280,59555","0,246174994",2019_07_09,A2
"92340,59642","0,2463609905",2019_07_09,A2
"92400,59708","0,2464537967",2019_07_09,A2
"92460,59805","0,2468985955",2019_07_09,A2
"92520,59856","0,2459856586",2019_07_09,A2
"92580,59946","0,2461991013",2019_07_09,A2
"92640,60096","0,2457355709",2019_07_09,A2
"92700,60022","0,2468096792",2019_07_09,A2
"92760,60088","0,2473827773",2019_07_09,A2
"92820,60057","0,2465511105",2019_07_09,A2
"92880,60053","0,2449410668",2019_07_09,A2
"92940,60142","0,2456166708",2019_07_09,A2
"93000,60246","0,2469625031",2019_07_09,A2
"93060,60233","0,2472025238",2019_07_09,A2
"93120,60389","0,2463818923",2019_07_09,A2
"93180,60453","0,2466715967",2019_07_09,A2
"93240,60556","0,2459798155",2019_07_09,A2
"93300,60581","0,2473059313",2019_07_09,A2
"93360,60536","0,2469766269",2019_07_09,A2
"93420,60564","0,2470382139",2019_07_09,A2
"93480,60605","0,2454758337",2019_07_09,A2
"93540,60542","0,2467008293",2019_07_09,A2
"93600,60541","0,2460244573",2019_07_09,A2
"93660,60541","0,2478052051",2019_07_09,A2
"93720,60598","0,2455835484",2019_07_09,A2
"93780,6072","0,2444519433",2019_07_09,A2
"93840,60753","0,2459139713",2019_07_09,A2
"93900,60853","0,2458213153",2019_07_09,A2
"93960,60899","0,2450472455",2019_07_09,A2
"94020,60902","0,2468455729",2019_07_09,A2
"94080,60854","0,2446470718",2019_07_09,A2
"94140,60833","0,2450770958",2019_07_09,A2
"94200,61005","0,2443631605",2019_07_09,A2
"94260,60943","0,2458991129",2019_07_09,A2
"94320,60941","0,2456769389",2019_07_09,A2
"94380,60999","0,2452041597",2019_07_09,A2
"94440,60957","0,2430039223",2019_07_09,A2
"94500,61043","0,2428546377",2019_07_09,A2
"94560,61038","0,2453353305",2019_07_09,A2
"94620,61149","0,2437481085",2019_07_09,A2
"94680,61238","0,2447364222",2019_07_09,A2
"94740,61345","0,2448464742",2019_07_09,A2
"94800,61403","0,2448284438",2019_07_09,A2
"94860,61349","0,2452977506",2019_07_09,A2
"94920,61349","0,2460809357",2019_07_09,A2
"94980,61358","0,2456281902",2019_07_09,A2
"95040,61338","0,2453546129",2019_07_09,A2
"95100,61335","0,2448302302",2019_07_09,A2
"95160,61478","0,2445361351",2019_07_09,A2
"95220,61545","0,2444848654",2019_07_09,A2
"95280,6165","0,2429864095",2019_07_09,A2
"59,999463","0,2615321974",2019_08_08,A2
"119,999565","0,09810568263",2019_08_08,A2
"179,999746","0,008093242933",2019_08_08,A2
"239,999332","0,006415134039",2019_08_08,A2
"299,999561","0,2217019278",2019_08_08,A2
"359,999822","0,3704862345",2019_08_08,A2
"420,000791","0,3407763523",2019_08_08,A2
"480,000387","0,341353624",2019_08_08,A2
"540,000674","0,3212747218",2019_08_08,A2
"600,000069","0,2905357406",2019_08_08,A2
"660,000519","0,2967370134",2019_08_08,A2
"720,000926","0,2637683452",2019_08_08,A2
"780,000238","0,2597631693",2019_08_08,A2
"840,000688","0,2562219077",2019_08_08,A2
"900,00047","0,255940534",2019_08_08,A2
"960,000567","0,2542677346",2019_08_08,A2
"1020,000484","0,2536418643",2019_08_08,A2
"1080,000716","0,260845124",2019_08_08,A2
"1140,000405","0,2539798332",2019_08_08,A2
"1200,000238","0,2580168127",2019_08_08,A2
"1260,000683","0,2525157685",2019_08_08,A2
"1320,000946","0,2537299292",2019_08_08,A2
"1380,000472","0,2570082314",2019_08_08,A2
"1440,000481","0,2545145334",2019_08_08,A2
"1500,000254","0,2590185324",2019_08_08,A2
"1560,000765","0,2537320327",2019_08_08,A2
"1620,000131","0,2568823528",2019_08_08,A2
"1680,000552","0,258422529",2019_08_08,A2
"1740,000922","0,2594418617",2019_08_08,A2
"1800,000779","0,2581133085",2019_08_08,A2
"1860,000996","0,2577410985",2019_08_08,A2
"1920,000134","0,257475852",2019_08_08,A2
"1980,001078","0,254743235",2019_08_08,A2
"2040,001607","0,2562999057",2019_08_08,A2
"2100,002914","0,2569937904",2019_08_08,A2
"2160,002262","0,2551964313",2019_08_08,A2
"2220,003662","0,2565762375",2019_08_08,A2
"2280,003375","0,2529987149",2019_08_08,A2
"2340,003594","0,2536312464",2019_08_08,A2
"2400,003772","0,2488541543",2019_08_08,A2
"2460,003273","0,2562390699",2019_08_08,A2
"2520,003515","0,2503274178",2019_08_08,A2
"2580,004612","0,2535880737",2019_08_08,A2
"2640,005389","0,2538501315",2019_08_08,A2
"2700,00526","0,2533408408",2019_08_08,A2
"2760,005272","0,2492761648",2019_08_08,A2
"2820,005715","0,2507726507",2019_08_08,A2
"2880,005689","0,2530504853",2019_08_08,A2
"2940,005428","0,2526788597",2019_08_08,A2
"3000,005664","0,2507222993",2019_08_08,A2
"3060,00674","0,2505696423",2019_08_08,A2
"3120,006139","0,2460286143",2019_08_08,A2
"3180,006531","0,2488793801",2019_08_08,A2
"3240,006059","0,2496076561",2019_08_08,A2
"3300,007117","0,2471042584",2019_08_08,A2
"3360,006458","0,2470880311",2019_08_08,A2
"3420,006978","0,2451728236",2019_08_08,A2
"3480,007813","0,2437788268",2019_08_08,A2
"3540,007147","0,2428111812",2019_08_08,A2
"3600,008119","0,2414011574",2019_08_08,A2
"3660,007735","0,2406958367",2019_08_08,A2
"3720,007601","0,2404898733",2019_08_08,A2
"3780,007957","0,2410376622",2019_08_08,A2
"3840,007258","0,241649225",2019_08_08,A2
"3900,00896","0,2421769134",2019_08_08,A2
"3960,008176","0,2435255671",2019_08_08,A2
"4020,00808","0,2426083564",2019_08_08,A2
"4080,008412","0,2405916614",2019_08_08,A2
"4140,00841","0,2401538243",2019_08_08,A2
"4200,009318","0,2398232845",2019_08_08,A2
"4260,009955","0,2389270424",2019_08_08,A2
"4320,009347","0,2390271943",2019_08_08,A2
"4380,009061","0,2385771533",2019_08_08,A2
"4440,009169","0,2370155244",2019_08_08,A2
"4500,010033","0,2376413613",2019_08_08,A2
"4560,009722","0,2390561263",2019_08_08,A2
"4620,009259","0,2366668207",2019_08_08,A2
"4680,0098","0,2381925726",2019_08_08,A2
"4740,009829","0,2386021287",2019_08_08,A2
"4800,009803","0,23773168",2019_08_08,A2
"4860,010044","0,2384143125",2019_08_08,A2
"4920,009891","0,2394254814",2019_08_08,A2
"4980,009375","0,2370309837",2019_08_08,A2
"5040,00991","0,237578038",2019_08_08,A2
"5100,009638","0,235869278",2019_08_08,A2
"5160,009606","0,2368266564",2019_08_08,A2
"5220,009636","0,2378659727",2019_08_08,A2
"5280,010928","0,2381086146",2019_08_08,A2
"5340,010279","0,2386188402",2019_08_08,A2
"5400,010516","0,2379429357",2019_08_08,A2
"5460,010979","0,2377747024",2019_08_08,A2
"5520,012015","0,2390304998",2019_08_08,A2
"5580,011404","0,2399385786",2019_08_08,A2
"5640,011194","0,2381293828",2019_08_08,A2
"5700,011524","0,2384464834",2019_08_08,A2
"5760,011724","0,2373506719",2019_08_08,A2
"5820,011894","0,2360942234",2019_08_08,A2
"5880,012644","0,2371937244",2019_08_08,A2
"5940,013554","0,2376983405",2019_08_08,A2
"6000,013304","0,2374550476",2019_08_08,A2
"6060,013884","0,2375352159",2019_08_08,A2
"6120,013954","0,2394286868",2019_08_08,A2
"6180,013924","0,2401768797",2019_08_08,A2
"6240,013494","0,2434225771",2019_08_08,A2
"6300,013674","0,2423280846",2019_08_08,A2
"6360,013784","0,2413641785",2019_08_08,A2
"6420,014024","0,2398290442",2019_08_08,A2
"6480,013134","0,2396870885",2019_08_08,A2
"6540,014014","0,2399940052",2019_08_08,A2
"6600,013574","0,2372571478",2019_08_08,A2
"6660,013344","0,2377608291",2019_08_08,A2
"6720,013104","0,2392994025",2019_08_08,A2
"6780,013834","0,2411122711",2019_08_08,A2
"6840,013674","0,2395459008",2019_08_08,A2
"6900,013564","0,2419143547",2019_08_08,A2
"6960,013614","0,2416597261",2019_08_08,A2
"7020,013124","0,2397859717",2019_08_08,A2
"7080,013994","0,2412499362",2019_08_08,A2
"7140,013564","0,2396796593",2019_08_08,A2
"7200,013714","0,2383797377",2019_08_08,A2
"7260,014514","0,2392769481",2019_08_08,A2
"7320,014454","0,2398330843",2019_08_08,A2
"7380,016004","0,2397787261",2019_08_08,A2
"7440,015824","0,2396158686",2019_08_08,A2
"7500,015854","0,2391243913",2019_08_08,A2
"7560,015364","0,2389866427",2019_08_08,A2
"7620,015184","0,240769277",2019_08_08,A2
"7680,016024","0,2400207836",2019_08_08,A2
"7740,017084","0,2411444753",2019_08_08,A2
"7800,017264","0,2415498578",2019_08_08,A2
"7860,017184","0,2433727432",2019_08_08,A2
"7920,017844","0,242921567",2019_08_08,A2
"7980,018764","0,240948679",2019_08_08,A2
"8040,018424","0,239724969",2019_08_08,A2
"8100,018944","0,2389024843",2019_08_08,A2
"8160,018244","0,2370750746",2019_08_08,A2
"8220,018834","0,2364960499",2019_08_08,A2
"8280,018434","0,2363011885",2019_08_08,A2
"8340,018644","0,2362601861",2019_08_08,A2
"8400,018844","0,2369926025",2019_08_08,A2
"8460,018974","0,2341428049",2019_08_08,A2
"8520,018604","0,2357792098",2019_08_08,A2
"8580,018584","0,2357799777",2019_08_08,A2
"8640,018774","0,238051051",2019_08_08,A2
"8700,018464","0,2357275394",2019_08_08,A2
"8760,018704","0,2388552715",2019_08_08,A2
"8820,018564","0,2399712836",2019_08_08,A2
"8880,018884","0,2399395302",2019_08_08,A2
"8940,018594","0,2373471827",2019_08_08,A2
"9000,018504","0,2353155125",2019_08_08,A2
"9060,018484","0,2362385163",2019_08_08,A2
"9120,018654","0,2373123741",2019_08_08,A2
"9180,018784","0,2372156446",2019_08_08,A2
"9240,018814","0,2360068763",2019_08_08,A2
"9300,018814","0,234759827",2019_08_08,A2
"9360,019024","0,2396244164",2019_08_08,A2
"9420,018954","0,2381698844",2019_08_08,A2
"9480,018794","0,2371926726",2019_08_08,A2
"9540,018394","0,2388582098",2019_08_08,A2
"9600,018914","0,2397866061",2019_08_08,A2
"9660,018414","0,2375955508",2019_08_08,A2
"9720,018464","0,2370498321",2019_08_08,A2
"9780,018664","0,2363430924",2019_08_08,A2
"9840,018514","0,235352074",2019_08_08,A2
"9900,018314","0,2375141972",2019_08_08,A2
"9960,018214","0,2374479858",2019_08_08,A2
"10020,01821","0,2380127699",2019_08_08,A2
"10080,01916","0,2391902521",2019_08_08,A2
"10140,0196","0,2404539796",2019_08_08,A2
"10200,01927","0,2400877297",2019_08_08,A2
"10260,02001","0,2396651182",2019_08_08,A2
"10320,01987","0,2381453764",2019_08_08,A2
"10380,0207","0,237707723",2019_08_08,A2
"10440,0206","0,2383251791",2019_08_08,A2
"10500,02065","0,2370875289",2019_08_08,A2
"10560,02072","0,2372089667",2019_08_08,A2
"10620,02015","0,2374354146",2019_08_08,A2
"10680,02051","0,2385668026",2019_08_08,A2
"10740,02085","0,2378348704",2019_08_08,A2
"10800,02023","0,2378063724",2019_08_08,A2
"10860,02136","0,2380890483",2019_08_08,A2
"10920,02148","0,2368914154",2019_08_08,A2
"10980,02131","0,2384779363",2019_08_08,A2
"11040,02214","0,2385039634",2019_08_08,A2
"11100,02218","0,2366295078",2019_08_08,A2
"11160,02218","0,2380509174",2019_08_08,A2
"11220,02254","0,2375561679",2019_08_08,A2
"11280,02227","0,2368828009",2019_08_08,A2
"11340,02274","0,2358611978",2019_08_08,A2
"11400,02216","0,2377590761",2019_08_08,A2
"11460,02239","0,2378140854",2019_08_08,A2
"11520,0222","0,2391082474",2019_08_08,A2
"11580,02287","0,2398664071",2019_08_08,A2
"11640,02284","0,2403090188",2019_08_08,A2
"11700,02255","0,2418123163",2019_08_08,A2
"11760,0225","0,2386735489",2019_08_08,A2
"11820,02238","0,2382056947",2019_08_08,A2
"11880,02242","0,238701713",2019_08_08,A2
"11940,02295","0,2368559223",2019_08_08,A2
"12000,0228","0,2363416065",2019_08_08,A2
"12060,02289","0,2371785321",2019_08_08,A2
"12120,02404","0,237411491",2019_08_08,A2
"12180,02401","0,2376894923",2019_08_08,A2
"12240,02393","0,2374138783",2019_08_08,A2
"12300,02303","0,2383590862",2019_08_08,A2
"12360,02442","0,2387226983",2019_08_08,A2
"12420,02591","0,2396947514",2019_08_08,A2
"12480,02644","0,2398717327",2019_08_08,A2
"12540,02673","0,2409893475",2019_08_08,A2
"12600,027","0,2402377155",2019_08_08,A2
"12660,02627","0,2409241377",2019_08_08,A2
"12720,02664","0,2393696374",2019_08_08,A2
"12780,0278","0,2384494049",2019_08_08,A2
"12840,02899","0,238080751",2019_08_08,A2
"12900,02879","0,2379296132",2019_08_08,A2
"12960,02875","0,2371780981",2019_08_08,A2
"13020,02969","0,2371312859",2019_08_08,A2
"13080,0293","0,237114708",2019_08_08,A2
"13140,02954","0,2387082741",2019_08_08,A2
"13200,0293","0,2379217166",2019_08_08,A2
"13260,02965","0,2397897614",2019_08_08,A2
"13320,02936","0,2383170822",2019_08_08,A2
"13380,02958","0,239532545",2019_08_08,A2
"13440,02988","0,2395274531",2019_08_08,A2
"13500,02911","0,2367917143",2019_08_08,A2
"13560,02975","0,2376501761",2019_08_08,A2
"13620,02905","0,2371403178",2019_08_08,A2
"13680,02956","0,2362403194",2019_08_08,A2
"13740,02902","0,2374331775",2019_08_08,A2
"13800,02997","0,2380808178",2019_08_08,A2
"13860,02904","0,2373346783",2019_08_08,A2
"13920,0293","0,2389078767",2019_08_08,A2
"13980,02941","0,2387673068",2019_08_08,A2
"14040,02959","0,2400930553",2019_08_08,A2
"14100,02953","0,2389772602",2019_08_08,A2
"14160,02919","0,2398917831",2019_08_08,A2
"14220,02923","0,2395703253",2019_08_08,A2
"14280,02978","0,2391614203",2019_08_08,A2
"14340,02953","0,2350859093",2019_08_08,A2
"14400,02968","0,2364912084",2019_08_08,A2
"14460,02906","0,2355365346",2019_08_08,A2
"14520,02943","0,2376703434",2019_08_08,A2
"14580,02931","0,2368394947",2019_08_08,A2
"14640,02997","0,2384856994",2019_08_08,A2
"14700,03002","0,2394765007",2019_08_08,A2
"14760,0294","0,2403519411",2019_08_08,A2
"14820,02998","0,2423136436",2019_08_08,A2
"14880,02926","0,241686421",2019_08_08,A2
"14940,02956","0,2406216785",2019_08_08,A2
"15000,02983","0,2392453282",2019_08_08,A2
"15060,02979","0,2380502496",2019_08_08,A2
"15120,02941","0,2374879864",2019_08_08,A2
"15180,03012","0,2370228868",2019_08_08,A2
"15240,0303","0,2375359672",2019_08_08,A2
"15300,03018","0,2365833468",2019_08_08,A2
"15360,03015","0,2377707291",2019_08_08,A2
"15420,0308","0,2369031018",2019_08_08,A2
"15480,03076","0,239376499",2019_08_08,A2
"15540,03064","0,2415526959",2019_08_08,A2
